24732,69055
24732,30905
24732,43723
24732,65882
24732,29773
24732,46687
24732,76632
24732,31510
24732,42552
24732,64550
24732,48957
24732,77155
24732,38832
24732,71089
9125,53682
26517,26602
26517,26540
26517,27219
26517,29971
26517,30009
26517,27122
42359,74768
42359,60874
42359,50301
42359,42361
42359,61854
42359,45133
42359,60478
42359,73366
10396,30235
10396,22222
10396,26638
10396,26511
10396,26661
10396,26583
10396,24430
10396,26602
10396,11297
10396,26579
10396,26790
10396,26663
10396,12634
2924,8904
2924,31163
3403,26512
3403,26581
3403,36990
3403,32954
3403,11297
3403,58966
3403,30084
3403,23753
3403,9783
3403,23221
3403,39063
3403,26472
3403,26661
3403,38618
3403,20795
3403,26641
3403,10633
3403,26540
12634,26511
12634,26638
12634,16931
12634,26536
12634,30141
12634,26472
12634,14871
12634,20795
12634,26678
12634,26641
12634,29988
12634,27193
12634,26583
12634,26982
12634,26602
12634,26581
12634,26963
12634,23221
12634,26937
12634,29661
12634,33543
12634,26579
12634,25444
12634,30121
12634,26871
24296,29661
24296,26937
24296,26480
24296,26678
24296,26579
24296,26893
24296,26511
24296,38615
24296,26621
27129,30009
27129,27138
27129,27175
27129,27193
27129,27219
27129,29134
27129,28142
30148,33543
30148,36314
30148,34319
1657,26880
1657,18839
1657,36990
1657,26592
1657,44629
1657,19289
1657,26982
1657,26581
1657,26512
1657,26963
1657,32921
1657,26663
1657,30084
1657,23753
1657,26638
1657,34332
1657,10633
1657,10121
1657,14871
1657,26641
1657,26540
1657,12634
75163,78148
16931,38618
16931,34332
16931,26638
16931,27175
16931,29971
16931,26714
16931,29151
16931,26641
16931,27193
16931,18839
16931,36990
16931,28142
16931,29697
16931,23753
16931,33439
16931,29706
33786,34345
33786,44629
14083,29656
14083,30084
14083,33543
14083,29661
14083,20795
14083,26581
14083,26512
14083,39347
14083,26435
14083,34345
14083,26880
14083,26638
14083,29097
50301,60478
50301,57987
50301,70869
50301,50312
50301,61854
50301,79499
50301,51672
50301,50302
50301,50305
50301,60874
50301,61842
50301,53249
50301,60462
35117,50301
35117,51672
35117,40389
35117,61854
35117,35174
35117,54116
35117,44088
35117,68856
35117,35126
35117,69265
35117,42359
35117,50298
35117,42361
35117,60874
35117,61842
35117,40175
35117,38475
35117,73366
35117,44090
35117,35201
45117,50301
45117,69265
45117,60874
45117,53249
45117,45133
45117,73366
45117,50310
45117,77612
45117,68856
9783,26678
9783,26641
9783,20795
9783,26511
9783,26661
9783,29971
9783,13292
9783,26937
9783,26790
9783,29661
9783,26579
9783,26871
9783,26592
9783,26602
9783,26982
9783,26581
9783,10633
9783,10396
9783,26540
9783,24296
9783,12634
9783,27193
9783,26638
9783,16931
9783,30840
9783,13341
9783,26472
9783,23221
9783,23612
9783,33400
9783,11297
9783,30121
9783,23753
9783,18839
9783,26435
26871,29134
26871,29697
26871,29661
26871,29706
26871,33439
26871,26880
26871,33563
26871,36353
26871,34334
26871,39347
26871,36314
26871,33562
29661,29697
29661,62413
29661,33543
29661,33439
29661,30084
29661,36990
29661,33786
29661,44629
29661,33563
33754,36353
33754,38633
33754,46449
53682,74733
53682,54116
53682,64638
57987,69265
57987,73366
57987,60478
57987,61842
57987,61854
32921,33563
29097,33439
29097,30084
29097,29706
29097,30148
29097,29697
29097,29661
29097,29134
29097,30840
29097,30009
29097,29971
29097,30826
29097,44629
29097,36990
36990,37614
44088,61854
44088,50301
44088,45133
44088,45117
44088,44090
44088,69265
27344,30826
27344,30141
27344,34426
27344,34313
27344,38618
27344,29151
27344,33562
27344,41866
27344,33563
27344,36353
27344,34334
27344,33400
27344,33543
27344,30121
27344,30084
27344,29134
27344,28142
21204,24732
10124,30905
10124,24732
10124,23363
10124,17823
50305,61854
50305,60874
50305,57987
24796,43871
24796,36990
24796,26661
53260,61854
40175,42361
40175,40419
40175,70884
40175,69265
40175,64955
40175,53249
40175,60874
40175,44090
40175,77612
40175,40389
30826,33543
30826,32939
30826,34334
42373,50305
29971,34345
29971,30840
29971,32921
30141,36314
30141,37616
30141,30148
30141,37620
30141,34313
5167,24732
26511,29182
26511,46716
26511,26638
26511,30148
26511,37616
26511,26880
26511,33439
26511,30084
26511,29697
26511,26536
26511,30141
26511,29971
26511,32950
26511,26661
26511,34332
26511,34313
26511,34319
26511,29988
26511,26678
26511,32921
26511,26581
26511,27122
26511,26621
26511,44629
26511,26602
26511,27344
26511,27219
26511,36990
26511,29097
26511,26592
26511,26871
26511,26579
26511,29661
26511,26736
26511,42056
30121,34319
30121,34334
30121,36299
30121,32921
30121,33562
26663,42056
26663,39063
26663,67387
26663,32909
26663,38632
26663,33400
26663,29706
26663,27193
26663,27340
26663,26893
26663,29530
26663,33786
26663,29182
26663,29971
26663,33754
4746,12634
4746,10633
4746,26678
4746,26524
4746,39347
4746,26661
4746,26638
4746,34319
4746,9783
4746,8719
4746,30121
4746,23753
4746,33543
4746,11297
4746,29661
4746,32921
4746,11348
4746,38633
4746,33563
4746,29530
4746,26982
4746,26893
4746,26880
26512,27122
26512,26581
26512,33754
26512,33562
26512,32954
26512,27219
26512,26880
26512,44629
26512,33400
26512,26579
26512,30084
26512,36278
26512,39063
26512,26663
26512,26736
26512,29661
26512,29971
26512,26536
26512,34319
26512,26641
26512,26540
34345,39063
22521,24732
27334,36314
27334,29661
27334,34334
27334,29530
27334,27344
2790,4396
2790,37616
2790,18839
2790,26880
2790,32921
2790,27122
2790,23612
2790,26736
2790,42056
2790,30121
2790,26871
2790,26511
2790,30141
2790,30840
2790,26540
2790,26480
42361,45133
42361,50310
42361,50312
42361,68856
42361,50305
42361,50302
42361,45117
42361,60874
42361,58522
26540,26670
26540,33786
26540,29182
26540,29151
26540,26714
26540,27129
26540,27334
26540,27193
26540,41866
26540,26880
26540,37616
26540,62292
26540,33562
26540,36314
26540,26663
26540,29134
26540,29697
26540,27228
26540,33346
26540,37614
26540,30076
26540,30121
26540,30084
26540,34332
26540,38618
26540,26661
26540,30141
26540,33321
26540,27219
26540,29097
26540,27122
26540,26581
26540,26621
26540,32958
26540,26790
26540,28142
26540,26736
26540,26579
26540,29999
13341,29988
13341,26790
13341,29706
13341,30084
13341,27219
13341,26638
13341,26982
13341,30840
13341,27122
13341,30141
4251,26512
4251,10633
4251,12634
17553,25323
17553,70063
17553,19825
17553,45128
27138,29706
27138,33754
27138,27228
27138,36353
27138,29097
27138,29134
27138,36278
26472,27193
26472,26480
26472,29988
26472,30840
26472,30141
26472,26638
26472,26511
26472,26579
26472,33543
26472,29656
26472,29706
26472,30084
26472,26790
26472,28142
26472,29661
26472,26581
26472,26512
26472,30235
26472,32921
26472,33754
26472,26880
26472,29097
26472,27219
26472,37616
26472,34334
26472,33563
27175,30235
27175,27323
27175,30840
27175,27219
27175,29097
27175,29706
27175,36278
27175,29151
26524,26871
26524,32958
26524,30141
26524,27138
26524,26602
6062,24141
6062,26621
6062,50194
6062,9783
6062,33439
6062,45280
6062,11297
6062,26579
6062,26790
6062,14871
33149,35126
33149,69265
33149,42359
33149,58522
33149,38475
33149,45133
33149,51391
33149,35141
33149,35306
33149,35083
33149,35068
33149,60478
33149,50310
33149,57987
33149,44088
33149,68856
26423,26661
26423,29661
26423,29706
26423,30084
26423,26472
26423,32950
26423,26579
29706,33754
29706,29971
29706,30840
29706,38615
29706,34313
29706,29999
29706,30121
29706,38632
29656,29706
29656,39063
29656,34345
35141,38475
35141,45133
35141,40175
35141,42373
35141,35201
35141,58522
35141,77306
35141,61842
35141,53260
35141,70884
35141,42359
35141,50305
35141,40419
35141,42361
35141,61854
35141,50312
35141,35174
35141,70889
35141,45128
35141,73228
35141,60478
35141,50301
35141,45113
26790,27219
26790,33400
26790,29182
26790,29971
26790,27122
26790,30084
19257,26641
19257,29134
19257,26540
19257,23612
19257,29697
19257,27228
19257,26579
19257,23753
19257,66344
19257,26638
19257,26602
19257,36353
35083,45117
35083,57987
35083,42359
35083,50294
35083,38475
35083,68856
35083,44088
26736,29134
26736,30084
26736,26871
26736,29097
26736,27219
26736,27344
26736,34334
26736,30235
26736,36314
26736,32921
26736,29151
26736,38632
26736,34313
26736,29182
26736,30840
26736,30141
26581,29988
26581,26678
26581,34332
26581,34313
26581,34319
26581,29971
26581,30826
26581,28142
26581,29661
26581,26736
26581,29656
26581,26592
26581,44629
26581,26602
26581,27344
26581,29530
26581,26583
26581,26982
26581,26621
26581,29151
26581,30148
26581,27334
26581,27193
26581,26638
26581,26670
26581,33786
26581,26663
26581,29697
26581,33400
26581,30084
26581,37005
26581,33439
26581,26880
26581,34334
26581,33562
8100,26963
8100,10396
8100,26641
26586,30084
26586,34345
26586,29097
26586,29988
26586,26663
27219,32950
27219,29182
27219,30235
27219,30840
27219,32921
27219,29097
27219,29706
27219,29151
27219,29661
27219,29697
27219,28142
26583,38615
35126,70888
35126,35141
35126,35306
35126,50301
35126,51672
35126,61854
35126,77612
35126,45132
35126,50310
35126,60874
35126,61842
35126,50298
35126,50305
35126,69265
35126,71218
35126,38475
35126,45133
35126,35201
37025,53682
26678,26963
26678,63770
26678,29530
26678,27340
26678,36990
26678,33439
26678,30084
26678,26871
26678,29661
19338,34426
37230,62292
32950,33563
27323,30084
27323,33754
27323,29656
27323,33563
27323,44629
25022,53682
44090,68856
44090,61854
44090,57987
44090,50310
44090,60462
44090,70888
44090,50301
44090,79794
44090,73371
44090,75186
44090,71218
44090,77306
44090,64955
44090,53260
44090,61842
44090,69265
44090,50305
44090,70413
25947,33400
25947,29097
25444,32950
25444,29182
25444,26511
25444,26638
25444,34319
25444,27193
25444,26517
25444,27129
25444,29151
25444,26678
25444,32939
25444,37616
25444,34334
25444,29097
25444,30121
25444,30084
25444,29706
25444,26579
25444,28142
25444,26736
25444,36278
30084,30840
30084,33400
30084,32950
30084,37614
30084,30141
23753,26579
23753,25444
23753,30084
23753,26663
23753,26736
23753,29697
23753,30235
23753,26435
23753,26512
23753,26602
23753,26982
23753,26678
23753,32909
23753,29971
23753,38615
23753,26536
30660,50312
30660,78698
30660,70889
30660,60478
30660,50294
30660,45132
30660,38475
30660,73922
30660,35201
30660,57987
30660,50301
30660,50302
30660,42361
30660,30674
23221,29988
23221,26678
23221,26641
23221,29697
23221,29661
23221,26579
23221,30084
23221,26638
23221,27344
23221,26581
23221,26621
23221,32950
23221,26512
23221,24141
23221,26963
23612,26790
23612,29134
23612,26579
23612,26871
23612,30084
23612,29706
23612,26880
23612,26602
23612,37616
23612,29151
23612,26678
23612,30148
23612,26638
23612,26511
23612,34319
23612,26661
23612,46716
23612,30840
23612,29182
3462,13292
3462,30084
3462,29706
3462,23753
3462,9783
3462,11297
3462,14083
3462,26982
3462,29097
3462,26893
3462,11348
3462,26435
3462,26581
3462,27122
3462,12634
3462,26678
3462,26641
3462,10633
3462,26661
3462,26638
3462,21538
3462,26472
3462,30840
12645,33562
12645,63770
12645,26602
12645,29097
12645,26638
12645,18839
12645,27193
12645,26871
12645,26540
12645,26937
12645,26790
12645,19257
35068,42373
35068,45133
35068,38475
35068,57987
35068,44090
35068,50312
35068,51391
35068,42359
26435,27228
26435,27334
26435,30084
26435,30121
26435,26641
26435,26678
26435,29661
26435,29697
26435,26512
26435,27323
26435,36990
26435,26638
26435,26511
26435,26661
22222,29530
22222,26661
22222,26982
22222,26511
22222,34332
22222,26536
22222,25934
22222,23753
22222,30084
22222,26871
22222,26579
25934,26581
25934,29971
17823,30905
17823,23363
35174,35201
35174,38475
35174,45128
35174,69265
35174,42359
35174,40419
35174,50301
35174,35238
8773,24732
4396,26511
4396,30141
4396,13341
4396,26540
4396,30148
4396,20795
4396,26602
4396,29530
4396,6267
4396,26592
4396,5868
4396,26435
4396,29697
4396,9227
4396,13292
4396,26871
4396,26423
69265,76018
69265,79879
14146,26602
14146,19289
14146,27344
14146,23612
14146,26641
14146,32921
14146,30009
29151,76146
29151,29988
29151,29661
29151,29697
29151,33400
29151,38618
29151,30009
29151,29971
29151,32939
29151,30840
26714,27323
26714,27193
26714,27175
26714,30141
26714,26790
26714,27129
29182,29971
29182,37230
29182,29530
45133,60478
45133,68856
45133,77612
45133,61854
45133,46645
45133,50305
45133,50301
45133,73105
45133,70888
35201,60874
35201,35306
35201,58522
35201,53260
35201,73105
35201,42359
35201,50305
35201,40389
35201,71218
35201,40175
35201,38475
35201,45128
35201,50310
30650,35117
30650,45117
30650,51672
30650,33149
30650,45113
30650,30655
30650,35238
30650,35141
30650,35306
30650,33130
30650,60478
30650,45132
30650,30659
30650,61854
30650,40389
30650,50312
30650,42359
30650,69265
30650,30674
30650,42361
30650,50298
30650,44090
30650,35201
30650,38475
35238,40389
35238,79444
35238,50310
30655,45132
30655,50294
30655,35174
30655,77612
30655,30659
30655,30660
30655,35306
30655,70888
30655,53249
30655,30669
30655,75163
30655,38475
30655,45133
30655,70869
30655,35201
30655,51391
30655,30674
30655,42359
30655,40419
30655,42361
30655,35034
30655,50310
30655,40389
30655,50312
30655,33149
30655,45113
30655,50301
30655,35238
30655,35117
30655,74768
30655,35141
30655,40175
30655,42373
30655,44090
30655,35126
30655,50298
30655,50302
30655,60874
30655,73105
30655,53260
30655,61842
2774,63074
26937,29661
26937,36990
26937,29182
26937,62292
28142,37616
28142,36278
28142,29656
28142,29706
28142,29182
30235,30840
50310,76018
50310,71218
50310,61842
50310,64955
50310,61854
26963,27122
26963,30235
26963,27219
26963,27129
40389,50294
40389,50310
35689,44729
50312,69260
50312,70413
50312,69265
50312,68856
26893,44629
26893,29661
26893,29530
26893,33439
26602,33562
26602,36314
26602,33754
26602,27122
26602,32939
26602,38633
26602,33563
26602,34334
26602,26982
26602,29530
26602,26880
26602,29097
26602,29706
26602,30121
26602,27228
26602,28142
26602,29661
26602,29134
26602,29182
26602,32950
26602,26661
26602,26638
26602,30148
26602,26678
29988,34319
29988,33562
29988,33439
29988,30009
29988,38615
29988,32950
26480,26540
26480,29706
26480,33439
26480,26871
26480,26579
26480,26661
26480,29097
26480,27219
26480,26670
26480,34313
26480,26511
26480,26638
26480,29971
34426,44629
26536,30235
26536,26583
26536,34345
26536,26982
26536,27228
26536,29706
26536,30084
26536,26678
26536,26641
9618,26540
9618,25444
9618,16931
9618,34332
9618,25947
9618,26963
9618,29971
9618,30840
9618,22222
26661,27219
26661,29697
26661,29661
26661,26736
26661,26678
26661,26663
26661,26937
26661,29706
26661,30121
26661,27193
26661,33400
